number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,state
81,0.4653728601385537,2025-11-21 15:37:06.298510,2025-11-21 16:15:32.489079,0 days 00:38:26.190569,0.5569827943014375,0.058932031424604035,182,COMPLETE
82,-1.1456298292577558,2025-11-21 15:37:13.330417,2025-11-21 16:15:30.594511,0 days 00:38:17.264094,0.5076193427644093,0.060714669545379164,182,COMPLETE
83,-1.267929323837433,2025-11-21 15:37:54.536390,2025-11-21 16:19:05.973776,0 days 00:41:11.437386,0.5607312664072167,0.05678277936152456,194,COMPLETE
84,-20.548888657481147,2025-11-21 15:38:02.902440,2025-11-21 16:18:52.083084,0 days 00:40:49.180644,0.010794856362124336,0.06001761973435418,186,COMPLETE
85,-0.48105894522868053,2025-11-21 15:38:38.917285,2025-11-21 16:20:27.662357,0 days 00:41:48.745072,0.612956024432102,0.05946159085625857,183,COMPLETE
86,-1.4464665586372583,2025-11-21 15:38:40.202276,2025-11-21 16:20:01.719379,0 days 00:41:21.517103,0.5249283657516348,0.05838723472886873,196,COMPLETE
87,-1.3879077382330893,2025-11-21 15:39:15.091548,2025-11-21 16:20:36.895806,0 days 00:41:21.804258,0.5322801357428778,0.05456407810835212,186,COMPLETE
88,-1.123370048768511,2025-11-21 15:41:39.087904,2025-11-21 16:20:24.196630,0 days 00:38:45.108726,0.529356686397414,0.013681161376357037,173,COMPLETE
89,0.024661129946666506,2025-11-21 15:41:47.750905,2025-11-21 16:20:33.923037,0 days 00:38:46.172132,0.6094037400900677,0.05818936674696059,174,COMPLETE
90,0.05507896544887271,2025-11-21 15:41:49.523119,2025-11-21 16:20:28.921731,0 days 00:38:39.398612,0.5527822075160862,0.06001172318574301,180,COMPLETE
91,-1.9794671256841647,2025-11-21 15:41:49.634295,2025-11-21 16:20:12.062250,0 days 00:38:22.427955,0.5808985422935796,0.06176436876052556,194,COMPLETE
92,-0.5269570040922157,2025-11-21 15:41:51.201000,2025-11-21 16:20:33.847714,0 days 00:38:42.646714,0.5657609170651363,0.05799763623502855,178,COMPLETE
93,-1.2579274751715084,2025-11-21 15:41:51.362500,2025-11-21 16:20:22.616900,0 days 00:38:31.254400,0.5039191027180725,0.05703620164952955,191,COMPLETE
94,-1.92197951238433,2025-11-21 15:41:53.612280,2025-11-21 16:20:06.488593,0 days 00:38:12.876313,0.5878206171207765,0.05907437225972137,188,COMPLETE
95,-0.8109651415666334,2025-11-21 15:41:54.375808,2025-11-21 16:20:35.681612,0 days 00:38:41.305804,0.5783730992378163,0.06077206203149796,183,COMPLETE
96,-1.729878801796042,2025-11-21 15:42:25.957129,2025-11-21 16:20:35.069310,0 days 00:38:09.112181,0.5810268234449212,0.06223543324523547,183,COMPLETE
97,-7.128182872308707,2025-11-21 15:42:37.664337,2025-11-21 16:20:28.133065,0 days 00:37:50.468728,0.5356553798262621,0.0633478619034015,187,COMPLETE
98,-0.4909442601032287,2025-11-21 15:43:04.567466,2025-11-21 16:20:30.379312,0 days 00:37:25.811846,0.5542501233376467,0.014258636819842102,190,COMPLETE
99,-1.0057437189681848,2025-11-21 15:43:33.968046,2025-11-21 16:20:46.731524,0 days 00:37:12.763478,0.5888317914453991,0.0531610598368926,179,COMPLETE
